patinfo_resadmin1,rowcacode1,report_date,Cases,Deaths,Recovered,Shape_Area,Shape_Leng,E_POP,Cum_Case,Cum_Death,Cum_Recovered,TRI_RIDX,TRI_IDX,TRI_IDX2
TAHOUA,NER005,2020-05-24,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,19.0,1.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-05-25,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,19.0,1.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-05-25,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
ZINDER,NER007,2020-05-25,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
DOSSO,NER003,2020-05-25,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
AGADEZ,NER001,2020-05-25,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,31.0,0.0,0.0,0.0009,0.01,27.0
TILLABERI,NER006,2020-05-25,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-05-25,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-05-25,0.0,0.0,0.0,592.6403874,120.4281938,1026848,673.0,56.0,0.0,11.059,100.0,100.0
MARADI,NER004,2020-05-26,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-05-26,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
TILLABERI,NER006,2020-05-26,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-05-26,3.0,0.0,0.0,592.6403874,120.4281938,1026848,676.0,56.0,0.0,11.1083,100.0,100.0
DOSSO,NER003,2020-05-26,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
DIFFA,NER002,2020-05-26,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
TAHOUA,NER005,2020-05-26,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,19.0,1.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-05-26,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,31.0,0.0,0.0,0.0009,0.01,27.0
DIFFA,NER002,2020-05-27,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
NIAMEY,NER008,2020-05-27,0.0,0.0,0.0,592.6403874,120.4281938,1026848,676.0,56.0,0.0,11.1083,100.0,100.0
AGADEZ,NER001,2020-05-27,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,31.0,0.0,0.0,0.0009,0.01,27.0
TAHOUA,NER005,2020-05-27,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,19.0,1.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-05-27,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-05-27,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-05-27,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
DOSSO,NER003,2020-05-27,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
DIFFA,NER002,2020-05-28,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
MARADI,NER004,2020-05-28,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-05-28,0.0,0.0,0.0,592.6403874,120.4281938,1026848,676.0,56.0,0.0,11.1083,100.0,100.0
TILLABERI,NER006,2020-05-28,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-05-28,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
TAHOUA,NER005,2020-05-28,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,19.0,1.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-05-28,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
AGADEZ,NER001,2020-05-28,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,31.0,0.0,0.0,0.0009,0.01,27.0
DOSSO,NER003,2020-05-29,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
MARADI,NER004,2020-05-29,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-05-29,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-05-29,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
TAHOUA,NER005,2020-05-29,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,19.0,1.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-05-29,0.0,0.0,0.0,592.6403874,120.4281938,1026848,676.0,56.0,0.0,11.1083,100.0,100.0
AGADEZ,NER001,2020-05-29,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,31.0,0.0,0.0,0.0009,0.01,27.0
DIFFA,NER002,2020-05-29,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
MARADI,NER004,2020-05-30,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-05-30,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-05-30,1.0,0.0,0.0,116596.4907737,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-05-30,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,31.0,0.0,0.0,0.0009,0.01,27.0
NIAMEY,NER008,2020-05-30,1.0,0.0,0.0,592.6403874,120.4281938,1026848,677.0,56.0,0.0,11.1248,100.0,100.0
DIFFA,NER002,2020-05-30,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-05-30,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
ZINDER,NER007,2020-05-30,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
NIAMEY,NER008,2020-05-31,0.0,0.0,0.0,592.6403874,120.4281938,1026848,677.0,56.0,0.0,11.1248,100.0,100.0
AGADEZ,NER001,2020-05-31,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,32.0,0.0,0.0,0.0009,0.01,27.0
DOSSO,NER003,2020-05-31,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
MARADI,NER004,2020-05-31,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-05-31,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-05-31,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
ZINDER,NER007,2020-05-31,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
TAHOUA,NER005,2020-05-31,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-01,1.0,0.0,0.0,592.6403874,120.4281938,1026848,678.0,56.0,0.0,11.1412,100.0,100.0
TILLABERI,NER006,2020-06-01,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-01,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-06-01,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,108.0,19.0,0.0,0.0019,0.02,57.0
TAHOUA,NER005,2020-06-01,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-01,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,32.0,0.0,0.0,0.0009,0.01,27.0
DIFFA,NER002,2020-06-01,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-01,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
DIFFA,NER002,2020-06-02,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
AGADEZ,NER001,2020-06-02,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,33.0,0.0,0.0,0.001,0.01,30.0
DOSSO,NER003,2020-06-02,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
TAHOUA,NER005,2020-06-02,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-02,0.0,0.0,0.0,592.6403874,120.4281938,1026848,678.0,56.0,0.0,11.1412,100.0,100.0
ZINDER,NER007,2020-06-02,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,109.0,19.0,0.0,0.0019,0.02,57.0
TILLABERI,NER006,2020-06-02,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-02,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-03,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,0.0,0.0,0.0025,0.02,75.0
NIAMEY,NER008,2020-06-03,4.0,0.0,0.0,592.6403874,120.4281938,1026848,682.0,56.0,0.0,11.2069,100.0,100.0
ZINDER,NER007,2020-06-03,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,109.0,19.0,0.0,0.0019,0.02,57.0
MARADI,NER004,2020-06-03,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-03,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-03,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,33.0,0.0,0.0,0.001,0.01,30.0
TAHOUA,NER005,2020-06-03,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-03,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
ZINDER,NER007,2020-06-04,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,109.0,19.0,0.0,0.0019,0.02,57.0
TILLABERI,NER006,2020-06-04,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-04,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
AGADEZ,NER001,2020-06-04,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,33.0,0.0,0.0,0.001,0.01,30.0
DOSSO,NER003,2020-06-04,0.0,1.0,0.0,33311.907134,2667.1303611000003,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
NIAMEY,NER008,2020-06-04,0.0,1.0,0.0,592.6403874,120.4281938,1026848,682.0,57.0,0.0,11.2069,100.0,100.0
TAHOUA,NER005,2020-06-04,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-04,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-05,1.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
DIFFA,NER002,2020-06-05,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
NIAMEY,NER008,2020-06-05,0.0,0.0,0.0,592.6403874,120.4281938,1026848,682.0,57.0,0.0,11.2069,100.0,100.0
ZINDER,NER007,2020-06-05,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,109.0,19.0,0.0,0.0019,0.02,57.0
TAHOUA,NER005,2020-06-05,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-05,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-05,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-05,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-06-06,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-06,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-06,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
NIAMEY,NER008,2020-06-06,3.0,0.0,0.0,592.6403874,120.4281938,1026848,685.0,57.0,0.0,11.2562,100.0,100.0
DIFFA,NER002,2020-06-06,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-06,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-06,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-06-06,4.0,0.0,0.0,158139.2761902,5456.7854675,3539764,113.0,19.0,0.0,0.002,0.02,60.0
DIFFA,NER002,2020-06-07,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-07,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
ZINDER,NER007,2020-06-07,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,113.0,19.0,0.0,0.002,0.02,60.0
NIAMEY,NER008,2020-06-07,1.0,0.0,0.0,592.6403874,120.4281938,1026848,686.0,57.0,0.0,11.2727,100.0,100.0
TAHOUA,NER005,2020-06-07,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-07,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
MARADI,NER004,2020-06-07,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-07,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-06-08,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-08,0.0,0.0,0.0,592.6403874,120.4281938,1026848,686.0,57.0,0.0,11.2727,100.0,100.0
ZINDER,NER007,2020-06-08,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,113.0,19.0,0.0,0.002,0.02,60.0
AGADEZ,NER001,2020-06-08,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
DIFFA,NER002,2020-06-08,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-08,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-08,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-08,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-09,0.0,0.0,0.0,592.6403874,120.4281938,1026848,686.0,57.0,0.0,11.2727,100.0,100.0
ZINDER,NER007,2020-06-09,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,114.0,19.0,0.0,0.002,0.02,60.0
AGADEZ,NER001,2020-06-09,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
TAHOUA,NER005,2020-06-09,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-09,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-09,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-09,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-09,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TAHOUA,NER005,2020-06-10,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-10,0.0,0.0,0.0,592.6403874,120.4281938,1026848,686.0,57.0,0.0,11.2727,100.0,100.0
DIFFA,NER002,2020-06-10,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
ZINDER,NER007,2020-06-10,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,114.0,19.0,0.0,0.002,0.02,60.0
DOSSO,NER003,2020-06-10,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
AGADEZ,NER001,2020-06-10,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
MARADI,NER004,2020-06-10,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-10,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-11,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
MARADI,NER004,2020-06-11,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-06-11,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-11,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
DOSSO,NER003,2020-06-11,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
ZINDER,NER007,2020-06-11,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,114.0,19.0,0.0,0.002,0.02,60.0
DIFFA,NER002,2020-06-11,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
NIAMEY,NER008,2020-06-11,3.0,0.0,0.0,592.6403874,120.4281938,1026848,689.0,57.0,0.0,11.322,100.0,100.0
DOSSO,NER003,2020-06-12,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
AGADEZ,NER001,2020-06-12,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
NIAMEY,NER008,2020-06-12,0.0,0.0,0.0,592.6403874,120.4281938,1026848,689.0,57.0,0.0,11.322,100.0,100.0
DIFFA,NER002,2020-06-12,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
MARADI,NER004,2020-06-12,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
TAHOUA,NER005,2020-06-12,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-12,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-06-12,1.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
DOSSO,NER003,2020-06-13,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
DIFFA,NER002,2020-06-13,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
TILLABERI,NER006,2020-06-13,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-06-13,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
AGADEZ,NER001,2020-06-13,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
TAHOUA,NER005,2020-06-13,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
NIAMEY,NER008,2020-06-13,0.0,0.0,0.0,592.6403874,120.4281938,1026848,689.0,57.0,0.0,11.322,100.0,100.0
MARADI,NER004,2020-06-13,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-14,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
DOSSO,NER003,2020-06-14,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
MARADI,NER004,2020-06-14,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
ZINDER,NER007,2020-06-14,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
TAHOUA,NER005,2020-06-14,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,20.0,1.0,0.0,0.0005,0.0,15.0
TILLABERI,NER006,2020-06-14,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,12.0,4.0,0.0,0.0005,0.0,15.0
AGADEZ,NER001,2020-06-14,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
NIAMEY,NER008,2020-06-14,0.0,0.0,0.0,592.6403874,120.4281938,1026848,689.0,57.0,0.0,11.322,100.0,100.0
AGADEZ,NER001,2020-06-15,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
DIFFA,NER002,2020-06-15,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
TAHOUA,NER005,2020-06-15,5.0,0.0,0.0,116596.49077369999,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
ZINDER,NER007,2020-06-15,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
NIAMEY,NER008,2020-06-15,2.0,0.0,0.0,592.6403874,120.4281938,1026848,691.0,57.0,0.0,11.3548,100.0,100.0
MARADI,NER004,2020-06-15,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-15,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-15,18.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
AGADEZ,NER001,2020-06-16,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
NIAMEY,NER008,2020-06-16,3.0,0.0,0.0,592.6403874,120.4281938,1026848,694.0,57.0,0.0,11.4041,100.0,100.0
DOSSO,NER003,2020-06-16,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
TILLABERI,NER006,2020-06-16,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
MARADI,NER004,2020-06-16,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DIFFA,NER002,2020-06-16,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
TAHOUA,NER005,2020-06-16,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
ZINDER,NER007,2020-06-16,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
NIAMEY,NER008,2020-06-17,0.0,0.0,0.0,592.6403874,120.4281938,1026848,694.0,57.0,0.0,11.4041,100.0,100.0
TAHOUA,NER005,2020-06-17,0.0,0.0,0.0,116596.49077370002,5473.7572299,3328365,25.0,1.0,0.0,0.0006,0.01,18.0
TILLABERI,NER006,2020-06-17,0.0,0.0,0.0,96980.714617,6589.6379461,2722482,30.0,4.0,0.0,0.0011,0.01,33.0
DIFFA,NER002,2020-06-17,0.0,0.0,0.0,158593.437198,3653.0262697,593821,7.0,0.0,0.0,0.0007,0.01,21.0
AGADEZ,NER001,2020-06-17,0.0,0.0,0.0,704348.2509399999,9255.252908,487620,34.0,0.0,0.0,0.001,0.01,30.0
DOSSO,NER003,2020-06-17,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
ZINDER,NER007,2020-06-17,0.0,0.0,0.0,158139.2761902,5456.7854675,3539764,115.0,19.0,0.0,0.0021,0.02,63.0
MARADI,NER004,2020-06-17,0.0,0.0,0.0,42089.06247363,2989.44915189,3402094,7.0,4.0,0.0,0.0005,0.0,15.0
DOSSO,NER003,2020-06-18,0.0,0.0,0.0,33311.907134,2667.1303611,2037713,17.0,1.0,0.0,0.0025,0.02,75.0
